1.000000000000000000e+00,1.000000000000000000e+00,9.997756590016826372e-01,9.996000457090618019e-01,8.279871264737883596e-01,7.529123119261981190e-01,6.474963900990420296e-01,7.138675486730964304e-01,6.629655978721891163e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.999424427305168006e-01,9.996016389710904448e-01,8.413521278545930127e-01,7.857996337364436812e-01,6.529385545378579847e-01,7.184039621202308323e-01,6.863645424537004880e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.996594005449590536e-01,9.998274076630997431e-01,8.590445499773857740e-01,8.186714797213547889e-01,6.405204587616499801e-01,7.292432372681582065e-01,6.659718082208421208e-01
1.000000000000000000e+00,9.996038034865293298e-01,9.994909502262443457e-01,9.998868266183793541e-01,8.978760005773729347e-01,7.503316758908258333e-01,6.538395455558414504e-01,7.105079854719140720e-01,6.792723292646334343e-01
1.000000000000000000e+00,9.997744445697529514e-01,9.993191875638260946e-01,9.996042067171774237e-01,9.018079068777965501e-01,7.653497329435419161e-01,6.927564542499657918e-01,7.157313306969221856e-01,6.557338152376950280e-01
9.999429288893961765e-01,9.999430977580516799e-01,9.994380128133077967e-01,9.994877632327832107e-01,8.448364539907959880e-01,8.318743788403959449e-01,8.639426457934508141e-01,7.279074893898015430e-01,6.572062480698275255e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.997715591090805543e-01,9.994948928050286785e-01,8.414495857694207492e-01,7.557453980553601181e-01,6.571031057994780600e-01,7.079614035974982622e-01,6.606183491165261712e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.996046681106104392e-01,9.998860009119927561e-01,8.530074898520737525e-01,7.368310755192613026e-01,8.187951741218278956e-01,7.136896973210268280e-01,6.848877090988245708e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.996036688936700276e-01,1.000000000000000000e+00,7.624688279301745641e-01,6.399836328442738420e-01,7.172257994667705638e-01,6.552556204662894901e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.996587030716723721e-01,9.997171161969891084e-01,8.837934797759449124e-01,7.675986424428811183e-01,9.441014337570448056e-01,7.230282567803942850e-01,6.661954672026721980e-01
