9.414552897171692969e-01,9.233144360374229143e-01,9.295069729706355588e-01,9.592229579008181295e-01,9.604861950608756249e-01,9.402448867254181719e-01,9.607803101591069206e-01,9.527193622906615644e-01,8.924583106983607905e-01
9.328242158654773686e-01,9.277399381624421570e-01,9.541425008576727151e-01,8.852155005818090894e-01,9.440589190747242787e-01,9.321655818524213766e-01,9.634173344673150341e-01,9.199747324688996031e-01,9.435092842317140960e-01
9.350431776177425824e-01,9.563221947810938151e-01,9.396535808755446251e-01,9.293303933900077807e-01,9.678753516725030481e-01,9.027040235047331107e-01,9.473052100376465612e-01,9.548743143672442368e-01,9.270058796044046145e-01
9.427680001379474817e-01,9.369821910549794852e-01,9.382773490060196675e-01,9.518494802780631536e-01,9.592129843213733631e-01,9.438174111734846106e-01,9.548848216712327863e-01,9.651747434177900820e-01,9.450621369613271261e-01
8.754559870793189313e-01,9.489999377200446506e-01,9.424957070742859822e-01,9.523942450735242149e-01,9.749099554664111267e-01,8.606790896795172285e-01,9.465439639562662766e-01,9.440228565087236401e-01,9.503057672400847533e-01
9.682504487427308071e-01,9.451095222294724207e-01,9.453241172286724892e-01,9.240155868836470443e-01,9.246250320344731044e-01,9.465715149914063486e-01,9.489421859497257916e-01,9.246875578101343418e-01,9.544704328575703833e-01
9.502738479616964495e-01,9.536587775815600354e-01,9.411189965613109276e-01,9.385828219840439690e-01,9.535457340615449695e-01,9.645022286380876553e-01,9.382714959586613279e-01,9.555110279151812769e-01,9.430196248717437335e-01
9.629976323816538120e-01,9.514369886579414626e-01,9.503358289348331489e-01,9.581545796735188025e-01,9.378039690283351826e-01,9.454785985172318163e-01,9.415369405723825746e-01,9.428997742896575440e-01,9.525132607524628980e-01
9.357237186633922121e-01,9.046639168637212736e-01,9.469947188187555209e-01,9.046906949146957810e-01,9.458282458517792701e-01,8.962279556653648394e-01,9.223009356282962923e-01,8.977256385506995340e-01,9.485872448969102644e-01
9.444853049128660860e-01,9.489876539047310544e-01,9.356774187380763053e-01,9.598363892014416532e-01,9.484656726985571940e-01,9.184043400480249586e-01,9.625396737040702311e-01,9.385802294841690818e-01,9.432692162524448642e-01
