9.908470696288391721e-01,9.908248471137665048e-01,9.890719964649269391e-01,9.838759557882652551e-01,9.582518982440138000e-01,8.869790940862810613e-01,7.954627087452379453e-01,7.527867626741218121e-01,7.880006188029760050e-01
9.919392756710651016e-01,9.917703360594735118e-01,9.883182748208214630e-01,9.842237431343311416e-01,9.617110234130448188e-01,8.880520197655208392e-01,7.914956372860016964e-01,7.605243559746052151e-01,7.914727672137483738e-01
9.933076727822963692e-01,9.901067506025671427e-01,9.871832436719659709e-01,9.841562741725284891e-01,9.644987045834048089e-01,8.845979338122587077e-01,7.950606390604044726e-01,7.568429604246770248e-01,7.894181322652903399e-01
9.923731443228449578e-01,9.907222253830673120e-01,9.879480943462555231e-01,9.841590722579524053e-01,9.594827321806818077e-01,8.828117064904378308e-01,7.921485980955214057e-01,7.647090190118930320e-01,7.914878366962883049e-01
9.909643064925555134e-01,9.908753491564432636e-01,9.890582944948567157e-01,9.830774256493390872e-01,9.593822018375030014e-01,8.814694394278025369e-01,7.980496220979955702e-01,7.637439358186659533e-01,7.914303485097722302e-01
9.921447739743582961e-01,9.913834255370325144e-01,9.885058565695467037e-01,9.849324315546568176e-01,9.592411594435297229e-01,8.860708103418500903e-01,8.001213963977854560e-01,7.593876001919871443e-01,7.833766485475338603e-01
9.919630936428234236e-01,9.921284932802053591e-01,9.885323361861433344e-01,9.841788919118461543e-01,9.627684214362063342e-01,8.857993754736565029e-01,7.928013820783050836e-01,7.591968149053712756e-01,7.850716851432204546e-01
9.910712326005488571e-01,9.911046417347247894e-01,9.886108348619817576e-01,9.841939882263638362e-01,9.620241844400844178e-01,8.843736940604294272e-01,7.960233337778629403e-01,7.577403039486805270e-01,7.903709995530404653e-01
9.918297015413271023e-01,9.914561365772275314e-01,9.892627641704754282e-01,9.823854965404769102e-01,9.605942485847694945e-01,8.857123462538689651e-01,7.971166773397193595e-01,7.585405155650397635e-01,7.869779213890848446e-01
9.919403510270070612e-01,9.910029019589341459e-01,9.889220484387338805e-01,9.827358303207534007e-01,9.625964303161574920e-01,8.868170482883700467e-01,7.948790793439334257e-01,7.596661567244116231e-01,7.853766788622061901e-01
