9.760749514148994166e-01,9.759694874408211263e-01,9.679555142048688055e-01,9.601736577900745750e-01,9.347254121040013963e-01,8.268969647410312485e-01,6.706088706264146104e-01,5.903885096284189338e-01,5.820895101413983141e-01
9.733323812908541983e-01,9.750846469890205315e-01,9.697568043251872938e-01,9.607204408464735668e-01,9.308064477582175256e-01,8.295632530319797526e-01,6.757788600172480731e-01,5.734241788751349711e-01,5.967692969429354566e-01
9.759837723247504204e-01,9.753194927125857783e-01,9.686549897511110840e-01,9.604946550895694379e-01,9.322947592365222746e-01,8.253784639689257796e-01,6.756146425934060895e-01,5.795860724924053464e-01,5.749226723634544012e-01
9.751618990818875510e-01,9.715642056330758836e-01,9.681390470920654412e-01,9.606265551998121044e-01,9.316855919369539940e-01,8.228610231973072509e-01,6.765554669338380567e-01,5.798219484394867562e-01,5.779709549401195190e-01
9.759462131231634308e-01,9.730345124234829335e-01,9.691462552065663871e-01,9.594981739889995032e-01,9.305829695006329061e-01,8.203742621563291371e-01,6.702232318855311233e-01,5.849203307643378036e-01,5.690841046010344240e-01
9.747493713637073176e-01,9.748161077757122595e-01,9.675442155860165538e-01,9.585604420219517863e-01,9.325036348368084260e-01,8.203696372853560570e-01,6.840751736259140792e-01,5.837877801782976883e-01,5.819988182587439995e-01
9.774895266806431504e-01,9.755517929464249116e-01,9.671500338491813009e-01,9.607459056718109514e-01,9.311347639139105903e-01,8.180778521883902421e-01,6.683653896699708330e-01,5.850877803306453462e-01,6.162787733243446642e-01
9.763211241871384560e-01,9.747719409431465643e-01,9.675100831232880116e-01,9.603654699128324479e-01,9.335400103845430397e-01,8.300358044042579486e-01,6.740180253404600696e-01,5.785950712114311667e-01,5.595312869661639432e-01
9.747213445288310796e-01,9.735094244431646837e-01,9.679817653884379425e-01,9.559304958329890578e-01,9.305026902311672732e-01,8.270706245183188088e-01,6.767693999718219500e-01,5.827379146190636572e-01,5.851181719486232558e-01
9.752220849035461159e-01,9.746304842066840779e-01,9.672506229415176460e-01,9.589310127193821920e-01,9.295666051788822326e-01,8.203818821974554476e-01,6.727265479325608144e-01,5.774317717254343618e-01,5.898934665223452001e-01
