9.481082773737239400e-01,9.383086446119399682e-01,9.359597491655859969e-01,9.558875523640232297e-01,9.672253855354212559e-01,9.505441065332153050e-01,9.551218891435673264e-01,9.497188379017034165e-01,9.308965616206514859e-01
9.403049340956963764e-01,9.337928162385976671e-01,9.443135263463645623e-01,9.125286334068106742e-01,9.549667036929028185e-01,9.434843407130667492e-01,9.560336855772908482e-01,9.452086223381299668e-01,9.482354316764569635e-01
9.429385871128583840e-01,9.554335776056163132e-01,9.418680787144424471e-01,9.397636841977787814e-01,9.709220722082076982e-01,9.301824138650804930e-01,9.499343244788208684e-01,9.559173753781966543e-01,9.517939551781395835e-01
9.477952663314818116e-01,9.459135023748412863e-01,9.541646817635344169e-01,9.605577691086089054e-01,9.550105673907590687e-01,9.379585012431598257e-01,9.616759111748055533e-01,9.667485141533191939e-01,9.451328632116551276e-01
9.178519759215983953e-01,9.484511542000967355e-01,9.499968471257435043e-01,9.504002585214422760e-01,9.640001930458174106e-01,8.829133203998953405e-01,9.403140285581079727e-01,9.462122446399313658e-01,9.557211894002534125e-01
9.690358587596157314e-01,9.448660227744812845e-01,9.486497159309352778e-01,9.360611332527488671e-01,9.393773142540798871e-01,9.530969325135716375e-01,9.545125286171031176e-01,9.390787353427807460e-01,9.544231112963866837e-01
9.472822360426417232e-01,9.667736637385094811e-01,9.528327697923963946e-01,9.482181525510899878e-01,9.651552710339321717e-01,9.558552130802673297e-01,9.410479102547497643e-01,9.640816410652185420e-01,9.575095633096941672e-01
9.730414000296111476e-01,9.217406880564504856e-01,9.695706010307766354e-01,9.615948516895143072e-01,9.499837255443731587e-01,9.497902262429021025e-01,9.437711842220648517e-01,9.459995986983331662e-01,9.525133474720086646e-01
9.440031468284771909e-01,9.366631701371728180e-01,9.536631537300561678e-01,9.330381838161979635e-01,9.459329080494509601e-01,9.036161647279412623e-01,9.398291014862090176e-01,9.323941734948881788e-01,9.579750005791918266e-01
9.539907980156889789e-01,9.568862849140288285e-01,9.297406406302289872e-01,9.588277528401800698e-01,9.378763393747391319e-01,9.267707948788114214e-01,9.276774478466910390e-01,9.569863948840482415e-01,9.516487860540728816e-01
